Target Name	Target Accession	Target Length	Query Name	Query Accession	Query Length	E-value	Score	Bias	Domain Index	Domain Count	Cond. E-value	Domain Ind. E-value	Domain Bit-score	Domain Bias	Query Ali. Start	Query Ali. End	Target Ali. Start	Target Ali. End	Target Env. Start	Target Env. End	Acc	Description	Mapped PDB(s)	Number of Identical Sequences
A0A0E0MF12_ORYPU	A0A0E0MF12_ORYPU	203	AvrRpt-cleavage	-	37	7.9	17.3	0.3	1	2	0.027	2800	9.13651752471924	0.00	3	14	2	13	1	16	0.89	Uncharacterized protein		0
A0A0E0MF12_ORYPU	A0A0E0MF12_ORYPU	203	AvrRpt-cleavage	-	37	7.9	17.3	0.3	2	2	0.28	29000	5.87922811508179	0.29	10	21	64	75	63	80	0.83	Uncharacterized protein		0
A0A453NNQ8_AEGTS	A0A453NNQ8_AEGTS	192	AvrRpt-cleavage	-	37	8.2	17.3	0.1	1	1	0.00016	17	16.2335796356201	0.12	23	36	7	20	1	21	0.84	Uncharacterized protein		0
J3N9I2_ORYBR	J3N9I2_ORYBR	136	AvrRpt-cleavage	-	37	8.7	17.2	0.0	1	1	0.00018	19	16.1183128356934	0.02	3	32	15	45	13	48	0.76	Uncharacterized protein		0
A0A0Q3EJM6_BRADI	A0A0Q3EJM6_BRADI	126	AvrRpt-cleavage	-	37	12	16.7	0.2	1	1	0.00025	26	15.6281318664551	0.15	2	17	16	31	15	52	0.74	Uncharacterized protein		0
A0A0E0MH05_ORYPU	A0A0E0MH05_ORYPU	130	AvrRpt-cleavage	-	37	13	16.6	0.0	1	1	0.00025	26	15.6670551300049	0.01	4	32	14	43	11	46	0.80	Uncharacterized protein		0
A0A3B6SME3_WHEAT	A0A3B6SME3_WHEAT	159	AvrRpt-cleavage	-	37	17	16.2	0.4	1	2	0.12	12000	7.10247611999512	0.02	6	14	9	17	4	19	0.87	Uncharacterized protein		0
A0A3B6SME3_WHEAT	A0A3B6SME3_WHEAT	159	AvrRpt-cleavage	-	37	17	16.2	0.4	2	2	0.12	12000	7.06991577148438	0.14	5	14	54	63	51	74	0.85	Uncharacterized protein		0
C5Y4U8_SORBI	C5Y4U8_SORBI	168	AvrRpt-cleavage	-	37	21	15.9	0.1	1	1	0.00064	67	14.3371667861938	0.02	3	20	5	22	3	25	0.83	Uncharacterized protein		0
A0A287R231_HORVV	A0A287R231_HORVV	119	AvrRpt-cleavage	-	37	23	15.8	0.0	1	1	0.0005	52	14.6805734634399	0.00	9	33	23	46	19	50	0.86	Uncharacterized protein		0
A0A3L6T0K6_PANMI	A0A3L6T0K6_PANMI	169	AvrRpt-cleavage	-	37	30	15.4	0.0	1	1	0.00056	59	14.5155420303345	0.04	3	21	6	24	4	26	0.83	Uncharacterized protein		0
A0A804R763_MAIZE	A0A804R763_MAIZE	177	AvrRpt-cleavage	-	37	37	15.2	0.2	1	1	0.00096	100	13.7773485183716	0.02	20	35	72	87	71	88	0.95	Uncharacterized protein		0
B6TFF1_MAIZE	B6TFF1_MAIZE	177	AvrRpt-cleavage	-	37	37	15.2	0.2	1	1	0.00096	100	13.7773485183716	0.02	20	35	72	87	71	88	0.95	Thioredoxin O1 mitochondrial		0
A0A3B6RLM5_WHEAT	A0A3B6RLM5_WHEAT	165	AvrRpt-cleavage	-	37	44	14.9	1.4	1	2	0.1	11000	7.306077003479	0.07	7	15	10	18	4	23	0.84	Uncharacterized protein		0
A0A3B6RLM5_WHEAT	A0A3B6RLM5_WHEAT	165	AvrRpt-cleavage	-	37	44	14.9	1.4	2	2	0.18	19000	6.46972322463989	0.18	5	14	54	63	51	74	0.85	Uncharacterized protein		0
A2WY92_ORYSI	A2WY92_ORYSI	205	AvrRpt-cleavage	-	37	67	14.3	5.1	1	2	0.072	7600	7.76267957687378	0.45	5	14	10	19	7	25	0.87	Uncharacterized protein		0
A2WY92_ORYSI	A2WY92_ORYSI	205	AvrRpt-cleavage	-	37	67	14.3	5.1	2	2	0.072	7600	7.76267957687378	0.45	5	14	70	79	67	85	0.87	Uncharacterized protein		0
A0A0P0VJG3_ORYSJ	A0A0P0VJG3_ORYSJ	184	AvrRpt-cleavage	-	37	74	14.2	0.2	1	1	0.0013	140	13.3352508544922	0.18	7	37	20	47	15	47	0.90	Os02g0504700 protein		0
B8BLA1_ORYSI	B8BLA1_ORYSI	61	AvrRpt-cleavage	-	37	79	14.1	0.0	1	1	0.0015	160	13.1650476455688	0.03	9	19	46	56	46	60	0.88	Uncharacterized protein		0
A0A0D9XRL3_9ORYZ	A0A0D9XRL3_9ORYZ	163	AvrRpt-cleavage	-	37	82	14.1	0.0	1	1	0.0017	180	12.9759922027588	0.01	3	17	7	21	5	27	0.90	Uncharacterized protein		0
A0A453GU43_AEGTS	A0A453GU43_AEGTS	119	AvrRpt-cleavage	-	37	82	14.0	0.3	1	1	0.0023	240	12.5464000701904	0.12	6	16	3	13	1	16	0.83	Uncharacterized protein		0
A0A5J9UQ75_9POAL	A0A5J9UQ75_9POAL	145	AvrRpt-cleavage	-	37	87	14.0	0.3	1	1	0.0017	180	12.9496402740479	0.32	3	16	13	26	11	41	0.84	Uncharacterized protein		0
M7ZHC0_TRIUA	M7ZHC0_TRIUA	103	AvrRpt-cleavage	-	37	100	13.8	0.0	1	1	0.0015	160	13.1177291870117	0.02	3	14	5	16	3	29	0.89	Uncharacterized protein		0
A0A446XNU5_TRITD	A0A446XNU5_TRITD	103	AvrRpt-cleavage	-	37	110	13.7	0.0	1	1	0.0015	160	13.1177291870117	0.02	3	14	5	16	3	29	0.89	Uncharacterized protein		0
A0A5J9WR55_9POAL	A0A5J9WR55_9POAL	151	AvrRpt-cleavage	-	37	110	13.6	0.0	1	1	0.0028	290	12.3073854446411	0.02	3	20	6	23	4	26	0.77	Uncharacterized protein		0
A0A446YNG0_TRITD	A0A446YNG0_TRITD	100	AvrRpt-cleavage	-	37	110	13.6	0.0	1	1	0.0019	200	12.8423767089844	0.01	3	14	5	16	3	18	0.88	Uncharacterized protein		0
A0A3B6FZ16_WHEAT	A0A3B6FZ16_WHEAT	323	AvrRpt-cleavage	-	37	130	13.4	0.2	1	1	0.003	310	12.2066030502319	0.19	3	20	61	77	59	81	0.88	Uncharacterized protein		0
A0A453L8W6_AEGTS	A0A453L8W6_AEGTS	134	AvrRpt-cleavage	-	37	130	13.4	0.0	1	1	0.0027	280	12.3486566543579	0.02	3	16	5	18	3	28	0.84	Uncharacterized protein		0
A0A3B6MUK0_WHEAT	A0A3B6MUK0_WHEAT	134	AvrRpt-cleavage	-	37	130	13.4	0.0	1	1	0.0027	280	12.3486566543579	0.02	3	16	5	18	3	28	0.84	Uncharacterized protein		0
J3NCZ3_ORYBR	J3NCZ3_ORYBR	161	AvrRpt-cleavage	-	37	130	13.4	0.0	1	1	0.0021	220	12.6565008163452	0.01	3	16	9	22	7	23	0.83	Uncharacterized protein		0
A0A446XNU1_TRITD	A0A446XNU1_TRITD	130	AvrRpt-cleavage	-	37	140	13.3	0.0	1	1	0.0022	230	12.628623008728	0.02	3	14	5	16	3	29	0.89	Uncharacterized protein		0
A0A3B6RMJ7_WHEAT	A0A3B6RMJ7_WHEAT	130	AvrRpt-cleavage	-	37	140	13.3	0.0	1	1	0.0022	230	12.628623008728	0.02	3	14	5	16	3	29	0.89	Uncharacterized protein		0
A0A5J9WRP3_9POAL	A0A5J9WRP3_9POAL	158	AvrRpt-cleavage	-	37	140	13.3	0.0	1	1	0.0029	310	12.2187414169312	0.02	3	20	6	23	4	26	0.77	Uncharacterized protein		0
A0A1E5VB32_9POAL	A0A1E5VB32_9POAL	165	AvrRpt-cleavage	-	37	150	13.3	0.0	1	1	0.0033	340	12.0740842819214	0.01	3	18	5	20	3	25	0.77	Uncharacterized protein		0
A0A446YNL8_TRITD	A0A446YNL8_TRITD	130	AvrRpt-cleavage	-	37	150	13.2	0.0	1	1	0.0027	280	12.3305177688599	0.01	3	14	5	16	3	18	0.88	Uncharacterized protein		0
A0A3B6SIV3_WHEAT	A0A3B6SIV3_WHEAT	130	AvrRpt-cleavage	-	37	150	13.2	0.0	1	1	0.0027	280	12.3305177688599	0.01	3	14	5	16	3	18	0.88	Uncharacterized protein		0
A0A3B6THY7_WHEAT	A0A3B6THY7_WHEAT	128	AvrRpt-cleavage	-	37	150	13.2	0.0	1	1	0.0027	280	12.3598499298096	0.01	3	14	5	16	3	18	0.88	Uncharacterized protein		0
A0A453SEF0_AEGTS	A0A453SEF0_AEGTS	128	AvrRpt-cleavage	-	37	150	13.2	0.0	1	1	0.0027	280	12.3598499298096	0.01	3	14	5	16	3	18	0.88	Uncharacterized protein		0
A0A453SFM4_AEGTS	A0A453SFM4_AEGTS	128	AvrRpt-cleavage	-	37	160	13.2	0.0	1	1	0.0027	280	12.3598499298096	0.01	3	14	5	16	3	18	0.88	Uncharacterized protein		0
A0A287E6Y1_HORVV	A0A287E6Y1_HORVV	124	AvrRpt-cleavage	-	37	160	13.2	0.0	1	1	0.0027	280	12.3205232620239	0.02	3	14	5	16	3	17	0.87	Uncharacterized protein		0
A0A287E6W5_HORVV	A0A287E6W5_HORVV	125	AvrRpt-cleavage	-	37	160	13.1	0.0	1	1	0.0028	290	12.3053035736084	0.02	3	14	5	16	3	17	0.87	Uncharacterized protein		0
A0A3L6RD65_PANMI	A0A3L6RD65_PANMI	171	AvrRpt-cleavage	-	37	160	13.1	0.0	1	1	0.003	310	12.1810808181763	0.02	3	19	6	22	4	26	0.77	Uncharacterized protein		0
A0A446YNE4_TRITD	A0A446YNE4_TRITD	141	AvrRpt-cleavage	-	37	170	13.1	0.0	1	1	0.003	320	12.178505897522	0.01	3	14	5	16	3	18	0.88	Uncharacterized protein		0
A0A453L8W1_AEGTS	A0A453L8W1_AEGTS	131	AvrRpt-cleavage	-	37	170	13.1	0.0	1	1	0.0028	290	12.304877281189	0.01	3	16	6	19	4	30	0.86	Uncharacterized protein		0
A0A3B6HMW7_WHEAT	A0A3B6HMW7_WHEAT	154	AvrRpt-cleavage	-	37	170	13.0	0.0	1	1	0.0034	350	12.0164566040039	0.01	3	14	18	29	16	31	0.88	Uncharacterized protein		0
A0A446QMG0_TRITD	A0A446QMG0_TRITD	154	AvrRpt-cleavage	-	37	170	13.0	0.0	1	1	0.0034	350	12.0164566040039	0.01	3	14	18	29	16	31	0.88	Uncharacterized protein		0
A0A3B6MVY1_WHEAT	A0A3B6MVY1_WHEAT	132	AvrRpt-cleavage	-	37	170	13.0	0.0	1	1	0.0028	290	12.2893714904785	0.01	3	16	5	18	3	29	0.86	Uncharacterized protein		0
A0A3B6LQ35_WHEAT	A0A3B6LQ35_WHEAT	135	AvrRpt-cleavage	-	37	170	13.0	0.0	1	1	0.003	320	12.1799087524414	0.01	3	15	5	17	3	28	0.86	Uncharacterized protein		0
A0A453L8U2_AEGTS	A0A453L8U2_AEGTS	133	AvrRpt-cleavage	-	37	180	13.0	0.0	1	1	0.0028	290	12.2740125656128	0.01	3	16	6	19	4	30	0.86	Uncharacterized protein		0
A0A3B6JMD4_WHEAT	A0A3B6JMD4_WHEAT	141	AvrRpt-cleavage	-	37	180	13.0	0.0	1	1	0.0032	340	12.0804233551025	0.02	3	14	5	16	3	17	0.87	Uncharacterized protein		0
A0A453IS50_AEGTS	A0A453IS50_AEGTS	141	AvrRpt-cleavage	-	37	180	13.0	0.0	1	1	0.0032	340	12.0804233551025	0.02	3	14	5	16	3	17	0.87	Uncharacterized protein		0
A0A446UFA1_TRITD	A0A446UFA1_TRITD	135	AvrRpt-cleavage	-	37	180	13.0	0.0	1	1	0.003	320	12.1799087524414	0.01	3	15	5	17	3	28	0.86	Uncharacterized protein		0
A0A446SCT4_TRITD	A0A446SCT4_TRITD	141	AvrRpt-cleavage	-	37	180	13.0	0.0	1	1	0.0032	340	12.0804233551025	0.02	3	14	5	16	3	17	0.87	Uncharacterized protein		0
A0A3B6IUE8_WHEAT	A0A3B6IUE8_WHEAT	141	AvrRpt-cleavage	-	37	180	13.0	0.0	1	1	0.0032	340	12.0804233551025	0.02	3	14	5	16	3	17	0.87	Uncharacterized protein		0
A0A3B6KL71_WHEAT	A0A3B6KL71_WHEAT	135	AvrRpt-cleavage	-	37	180	13.0	0.0	1	1	0.0034	360	12.0099983215332	0.01	3	15	5	17	3	21	0.85	Uncharacterized protein		0
A0A446T843_TRITD	A0A446T843_TRITD	135	AvrRpt-cleavage	-	37	180	13.0	0.0	1	1	0.0034	360	12.0099983215332	0.01	3	15	5	17	3	21	0.85	Uncharacterized protein		0
I1IRM5_BRADI	I1IRM5_BRADI	143	AvrRpt-cleavage	-	37	180	13.0	0.0	1	1	0.0028	290	12.2890863418579	0.01	19	37	89	107	88	107	0.90	Uncharacterized protein		0
A0A446T840_TRITD	A0A446T840_TRITD	134	AvrRpt-cleavage	-	37	180	13.0	0.0	1	1	0.0029	300	12.2371788024902	0.01	3	15	5	17	3	29	0.86	Uncharacterized protein		0
A0A287E0T8_HORVV	A0A287E0T8_HORVV	98	AvrRpt-cleavage	-	37	190	12.9	0.0	1	1	0.0025	270	12.4180183410645	0.01	3	15	48	60	46	62	0.83	Uncharacterized protein		0
A0A446T859_TRITD	A0A446T859_TRITD	132	AvrRpt-cleavage	-	37	190	12.9	0.0	1	1	0.0035	360	11.9853687286377	0.01	3	15	5	17	3	19	0.83	Uncharacterized protein		0
A0A3B6KLX4_WHEAT	A0A3B6KLX4_WHEAT	132	AvrRpt-cleavage	-	37	190	12.9	0.0	1	1	0.0035	360	11.9853687286377	0.01	3	15	5	17	3	19	0.83	Uncharacterized protein		0
T1NPI0_TRIUA	T1NPI0_TRIUA	135	AvrRpt-cleavage	-	37	190	12.9	0.0	1	1	0.003	320	12.1724576950073	0.01	3	15	4	16	2	27	0.87	Uncharacterized protein		0
A0A453L8T3_AEGTS	A0A453L8T3_AEGTS	171	AvrRpt-cleavage	-	37	190	12.8	0.0	1	1	0.0038	390	11.8710775375366	0.02	3	16	42	55	40	65	0.84	Uncharacterized protein		0
A0A3B6KLX0_WHEAT	A0A3B6KLX0_WHEAT	137	AvrRpt-cleavage	-	37	200	12.8	0.0	1	1	0.0031	320	12.1430416107178	0.01	3	15	5	17	3	28	0.87	Uncharacterized protein		0
A0A446T826_TRITD	A0A446T826_TRITD	137	AvrRpt-cleavage	-	37	200	12.8	0.0	1	1	0.0031	320	12.1430416107178	0.01	3	15	5	17	3	28	0.87	Uncharacterized protein		0
A0A446T839_TRITD	A0A446T839_TRITD	131	AvrRpt-cleavage	-	37	200	12.8	0.0	1	1	0.0036	370	11.944167137146	0.01	3	15	4	16	2	18	0.83	Uncharacterized protein		0
A0A0E0JHU2_ORYPU	A0A0E0JHU2_ORYPU	496	AvrRpt-cleavage	-	37	200	12.8	1.1	1	2	0.5	52000	5.08540630340576	0.01	20	29	294	303	290	305	0.86	Poly(ADP-ribose) glycohydrolase		0
A0A0E0JHU2_ORYPU	A0A0E0JHU2_ORYPU	496	AvrRpt-cleavage	-	37	200	12.8	1.1	2	2	0.49	51000	5.10950326919556	0.01	20	29	336	345	332	347	0.86	Poly(ADP-ribose) glycohydrolase		0
A0A453IS51_AEGTS	A0A453IS51_AEGTS	164	AvrRpt-cleavage	-	37	210	12.7	0.0	1	1	0.0039	410	11.8062553405762	0.02	3	14	28	39	26	40	0.87	Uncharacterized protein		0
A0A446UFC4_TRITD	A0A446UFC4_TRITD	124	AvrRpt-cleavage	-	37	210	12.7	0.0	1	1	0.0033	350	12.0534353256226	0.01	3	15	5	17	3	29	0.86	Uncharacterized protein		0
A0A3L6REF6_PANMI	A0A3L6REF6_PANMI	157	AvrRpt-cleavage	-	37	220	12.7	0.1	1	1	0.0047	490	11.5526866912842	0.02	3	14	6	17	4	26	0.83	Uncharacterized protein		0
A0A0D9VKV0_9ORYZ	A0A0D9VKV0_9ORYZ	211	AvrRpt-cleavage	-	37	220	12.7	0.2	1	1	0.015	1600	9.95909118652344	0.09	10	19	197	206	196	208	0.91	Uncharacterized protein		0
M0X7U7_HORVV	M0X7U7_HORVV	142	AvrRpt-cleavage	-	37	220	12.7	0.0	1	1	0.0038	400	11.8489074707031	0.02	3	14	5	16	3	17	0.87	Uncharacterized protein		0
A0A287RV22_HORVV	A0A287RV22_HORVV	140	AvrRpt-cleavage	-	37	220	12.7	0.0	1	1	0.0037	390	11.8817710876465	0.01	3	15	6	18	4	25	0.85	Uncharacterized protein		0
M0WKR5_HORVV	M0WKR5_HORVV	140	AvrRpt-cleavage	-	37	220	12.7	0.0	1	1	0.0037	390	11.8817710876465	0.01	3	15	6	18	4	25	0.85	Uncharacterized protein		0
A0A0D9WPV2_9ORYZ	A0A0D9WPV2_9ORYZ	365	AvrRpt-cleavage	-	37	220	12.6	1.5	1	1	0.012	1300	10.2199478149414	0.09	23	34	115	126	114	129	0.91	DUF89 domain-containing protein		0
A0A6G1D8B4_9ORYZ	A0A6G1D8B4_9ORYZ	152	AvrRpt-cleavage	-	37	260	12.5	0.0	1	1	0.0043	450	11.697732925415	0.01	3	15	10	22	8	27	0.84	Uncharacterized protein		0
A0A1W0W0V8_SORBI	A0A1W0W0V8_SORBI	233	AvrRpt-cleavage	-	37	260	12.4	0.0	1	1	0.0051	540	11.442403793335	0.01	3	16	70	83	68	89	0.81	Uncharacterized protein		0
A0A446UF95_TRITD	A0A446UF95_TRITD	152	AvrRpt-cleavage	-	37	260	12.4	0.0	1	1	0.0044	460	11.6441612243652	0.01	3	15	22	34	20	46	0.86	Uncharacterized protein		0
A0A1W0W0Z3_SORBI	A0A1W0W0Z3_SORBI	234	AvrRpt-cleavage	-	37	260	12.4	0.0	1	1	0.0052	540	11.434871673584	0.01	3	16	71	84	69	90	0.81	Uncharacterized protein		0
J3N7U9_ORYBR	J3N7U9_ORYBR	127	AvrRpt-cleavage	-	37	260	12.4	0.0	1	1	0.0042	440	11.7076244354248	0.00	4	17	12	25	9	30	0.84	Uncharacterized protein		0
A0A4U6VFU7_SETVI	A0A4U6VFU7_SETVI	169	AvrRpt-cleavage	-	37	270	12.4	0.0	1	1	0.0045	470	11.6263093948364	0.01	3	15	6	18	4	26	0.77	Uncharacterized protein		0
K3ZA88_SETIT	K3ZA88_SETIT	169	AvrRpt-cleavage	-	37	270	12.4	0.0	1	1	0.0045	470	11.6263093948364	0.01	3	15	6	18	4	26	0.77	Uncharacterized protein		0
A0A287RVD1_HORVV	A0A287RVD1_HORVV	151	AvrRpt-cleavage	-	37	280	12.4	0.0	1	1	0.0047	490	11.5774278640747	0.01	3	15	6	18	4	20	0.83	Uncharacterized protein		0
A0A287E6W9_HORVV	A0A287E6W9_HORVV	224	AvrRpt-cleavage	-	37	290	12.3	0.0	1	1	0.0058	610	11.2638854980469	0.02	3	14	104	115	102	116	0.87	Uncharacterized protein		0
A0A2T7EGG0_9POAL	A0A2T7EGG0_9POAL	171	AvrRpt-cleavage	-	37	290	12.3	0.0	1	1	0.0051	530	11.4630565643311	0.01	3	15	6	18	4	26	0.80	Uncharacterized protein		0
C0HEN1_MAIZE	C0HEN1_MAIZE	196	AvrRpt-cleavage	-	37	300	12.2	0.0	1	1	0.0063	660	11.1613245010376	0.00	3	14	5	16	3	25	0.81	Uncharacterized protein		0
A0A453SF87_AEGTS	A0A453SF87_AEGTS	219	AvrRpt-cleavage	-	37	310	12.2	0.0	1	1	0.0053	550	11.3960065841675	0.01	3	14	35	46	33	48	0.88	Uncharacterized protein		0
A0A4U6VHX6_SETVI	A0A4U6VHX6_SETVI	170	AvrRpt-cleavage	-	37	320	12.2	0.0	1	1	0.0051	530	11.4536552429199	0.01	3	15	6	18	4	26	0.80	Uncharacterized protein		0
K3ZA82_SETIT	K3ZA82_SETIT	170	AvrRpt-cleavage	-	37	320	12.2	0.0	1	1	0.005	520	11.4740953445435	0.01	3	15	6	18	4	26	0.80	Uncharacterized protein		0
A0A1Z5R8E6_SORBI	A0A1Z5R8E6_SORBI	262	AvrRpt-cleavage	-	37	320	12.1	0.3	1	1	0.073	7600	7.74850511550903	0.02	7	15	184	192	181	195	0.86	Uncharacterized protein		0
M7Z5M6_TRIUA	M7Z5M6_TRIUA	115	AvrRpt-cleavage	-	37	330	12.1	0.2	1	1	0.016	1700	9.84012603759766	0.05	23	34	58	69	56	70	0.92	Uncharacterized protein		0
A0A0E0DXI9_9ORYZ	A0A0E0DXI9_9ORYZ	176	AvrRpt-cleavage	-	37	330	12.1	0.1	1	1	0.0086	900	10.7175483703613	0.09	9	19	161	171	161	174	0.89	Uncharacterized protein		0
A0A2T7EGG3_9POAL	A0A2T7EGG3_9POAL	221	AvrRpt-cleavage	-	37	340	12.1	0.0	1	1	0.0074	780	10.924412727356	0.02	3	14	68	79	66	88	0.83	Uncharacterized protein		0
A0A0D9XTY3_9ORYZ	A0A0D9XTY3_9ORYZ	142	AvrRpt-cleavage	-	37	350	12.1	0.3	1	1	0.019	2000	9.6396312713623	0.16	10	19	128	137	127	139	0.91	Uncharacterized protein		0
A0A1D6H320_MAIZE	A0A1D6H320_MAIZE	71	AvrRpt-cleavage	-	37	360	12.0	0.1	1	1	0.0081	850	10.8066463470459	0.08	20	33	2	15	1	22	0.85	Uncharacterized protein		0
A0A3B6MUA5_WHEAT	A0A3B6MUA5_WHEAT	134	AvrRpt-cleavage	-	37	380	11.9	0.1	1	1	0.007	730	11.0132446289062	0.07	4	14	6	16	3	30	0.81	Uncharacterized protein		0
A0A287RVB5_HORVV	A0A287RVB5_HORVV	193	AvrRpt-cleavage	-	37	380	11.9	0.0	1	1	0.0064	670	11.1354932785034	0.01	3	15	48	60	46	62	0.83	Uncharacterized protein		0
A0A3B6MT69_WHEAT	A0A3B6MT69_WHEAT	135	AvrRpt-cleavage	-	37	380	11.9	0.1	1	1	0.0071	740	10.9981517791748	0.07	4	14	6	16	3	30	0.81	Uncharacterized protein		0
A0A1Z5R860_SORBI	A0A1Z5R860_SORBI	285	AvrRpt-cleavage	-	37	390	11.9	0.3	1	1	0.081	8400	7.61169147491455	0.02	7	15	207	215	204	218	0.86	Uncharacterized protein		0
A0A287RV17_HORVV	A0A287RV17_HORVV	210	AvrRpt-cleavage	-	37	400	11.9	0.0	1	1	0.0071	740	10.9880504608154	0.01	3	15	6	18	4	20	0.83	Uncharacterized protein		0
A0A453L8S6_AEGTS	A0A453L8S6_AEGTS	144	AvrRpt-cleavage	-	37	410	11.8	0.1	1	1	0.0078	810	10.8680992126465	0.07	4	14	16	26	13	40	0.81	Uncharacterized protein		0
A0A453L8P5_AEGTS	A0A453L8P5_AEGTS	146	AvrRpt-cleavage	-	37	420	11.8	0.1	1	1	0.0079	830	10.840633392334	0.07	4	14	17	27	14	41	0.81	Uncharacterized protein		0
A0A287TZF1_HORVV	A0A287TZF1_HORVV	68	AvrRpt-cleavage	-	37	440	11.7	0.1	1	1	0.0064	670	11.1289768218994	0.07	10	28	21	38	17	50	0.70	Uncharacterized protein		0
A0A453GU18_AEGTS	A0A453GU18_AEGTS	817	AvrRpt-cleavage	-	37	520	11.5	0.1	1	1	0.011	1100	10.3858852386475	0.05	4	16	674	686	671	689	0.80	Uncharacterized protein		0
A0A0D3HKK6_9ORYZ	A0A0D3HKK6_9ORYZ	175	AvrRpt-cleavage	-	37	700	11.1	1.2	1	1	0.027	2800	9.13846588134766	0.14	4	16	26	38	25	44	0.80	Uncharacterized protein		0
A0A3L6QW83_PANMI	A0A3L6QW83_PANMI	89	AvrRpt-cleavage	-	37	1000	10.5	1.0	1	1	0.015	1500	9.98158264160156	1.04	10	23	74	87	73	87	0.92	Actin-like protein ARP8		0
A0A0E0DXI1_9ORYZ	A0A0E0DXI1_9ORYZ	694	AvrRpt-cleavage	-	37	3100	9.0	8.4	1	2	0.059	6100	8.05460071563721	0.04	9	18	606	615	606	619	0.91	Uncharacterized protein		0
A0A0E0DXI1_9ORYZ	A0A0E0DXI1_9ORYZ	694	AvrRpt-cleavage	-	37	3100	9.0	8.4	2	2	0.36	37000	5.54901838302612	0.09	10	18	653	661	652	664	0.92	Uncharacterized protein		0
